    target  count  region      srcs
 0x20b0630     2  decomp      0x20a99b4, 0x20a9a28
 0x20b0644     1  decomp      0x20a9a20
 0x20b0658    21  decomp      0x209b988, 0x209b9a8, 0x20a4e18, 0x20a7d74, 0x20a7f74, 0x20a830c
 0x20b066c     1  decomp      0x20a01dc
 0x20b0680     1  decomp      0x20a030c
 0x20b06dc    26  decomp      0x20a1fb0, 0x20a1fd4, 0x20a1ff0, 0x20a3670, 0x20a38d0, 0x20a3b14
 0x20b06fc     1  decomp      0x20af16c
 0x20b0720     2  decomp      0x20af13c, 0x20af2e0
 0x20b0740   169  decomp      0x209c478, 0x209ca18, 0x209ca98, 0x209cab0, 0x209cb2c, 0x209cd0c
 0x20b0764     1  decomp      0x209f4e8
 0x20b0794     1  decomp      0x209f9c0
 0x20b0878     4  decomp      0x20a0ad0, 0x20a1ebc, 0x20b0de0, 0x20b13a4
 0x20b08c8     2  decomp      0x20ac408, 0x20ada00
 0x20b0cf4     1  decomp      0x20ac904
 0x20b0d14     1  decomp      0x209b65c
 0x20b0dfc     2  decomp      0x20ac64c, 0x20adaac
 0x20b12b4     1  decomp      0x209b640
 0x20b1518     1  decomp      0x20b1864
 0x20b1650     1  decomp      0x20b186c
 0x20b1898     2  decomp      0x20ae5bc, 0x20ae74c
 0x20b18b0     1  decomp      0x20ae800
 0x20b19a8     3  decomp      0x20b1870, 0x20b187c, 0x20b1b00
 0x20b19e8     1  decomp      0x20aebfc
 0x20b1d60     1  decomp      0x20b21e4
 0x20b1e20     3  decomp      0x20b1f28, 0x20b1f3c, 0x20b1fc0
 0x20b1eac     4  decomp      0x20b1cbc, 0x20b2284, 0x20b2294, 0x20b26a4
 0x20b2374    18  decomp      0x20a0b34, 0x20a3364, 0x20a3ba4, 0x20a4410, 0x20a5bbc, 0x20a5df4
 0x20b2390    18  decomp      0x20a0b60, 0x20a33dc, 0x20a3450, 0x20a3bd0, 0x20a4444, 0x20a5c0c
 0x20b23a4    17  decomp      0x20a0b98, 0x20a342c, 0x20a3be8, 0x20a445c, 0x20a5c24, 0x20a5ed4
 0x20b23f0    20  decomp      0x20a0d7c, 0x20a34a8, 0x20a3f20, 0x20a50b0, 0x20a61f0, 0x20a6230
 0x20b2748     1  decomp      0x20b4b04
 0x20b2808     1  decomp      0x20b4b14
 0x20b283c     1  decomp      0x20b2a68
 0x20b2908     5  decomp      0x20b4e0c, 0x20b4e30, 0x20b4e40, 0x20b4e80, 0x20b4edc
 0x20b2964     5  decomp      0x20b29e0, 0x20b2af0, 0x20b2b88, 0x20b2c18, 0x20b4db4
 0x20b2978    10  decomp      0x20b2c28, 0x20b2c34, 0x20b2cb8, 0x20b2cd8, 0x20b2dd0, 0x20b2de0
 0x20b2ccc     1  decomp      0x20b4f14
 0x20b2ce8     1  decomp      0x20b4eac
 0x20b2df0     1  decomp      0x20b4ea0
 0x20b2e5c     1  decomp      0x20b551c
 0x20b2f48     2  decomp      0x20b2b98, 0x20b2f24
 0x20b302c     1  decomp      0x20b2b00
 0x20b3110     1  decomp      0x20b2b24
 0x20b31bc     1  decomp      0x20b32cc
 0x20b3290     1  decomp      0x20b4dfc
 0x20b3404     1  decomp      0x20b5744
 0x20b3450     7  decomp      0x20b4b54, 0x20b4f54, 0x20b52c8, 0x20b5334, 0x20b53a0, 0x20b5408
 0x20b34ac     7  decomp      0x20b3f70, 0x20b52e4, 0x20b5350, 0x20b53bc, 0x20b5460, 0x20b546c
 0x20b35fc     9  decomp      0x20b3538, 0x20b358c, 0x20b35a8, 0x20b35c4, 0x20b35e0, 0x20b3f44
 0x20b3624     1  decomp      0x20b49dc
 0x20b36d4     1  decomp      0x20b4a5c
 0x20b3700     1  decomp      0x20b4d88
 0x20b3714     1  decomp      0x20b4be4
 0x20b3900     1  decomp      0x20b39e8
 0x20b3984     1  decomp      0x20b5560
 0x20b3a04     1  decomp      0x20b3b30
 0x20b3afc     1  decomp      0x20b5008
 0x20b3b84     1  decomp      0x20b3d18
 0x20b3c88     2  decomp      0x20b3c50, 0x20b3da4
 0x20b3d2c     1  decomp      0x20b4ffc
 0x20b3e04    10  decomp      0x20b49c8, 0x20b4b40, 0x20b4b94, 0x20b4f30, 0x20b4fc4, 0x20b52b8
 0x20b3e18     1  decomp      0x20b4a28
 0x20b3e2c     1  decomp      0x20b55a4
 0x20b3ea8     1  decomp      0x20b3604
 0x20b3f14     1  decomp      0x20b3f7c
 0x20b3f9c     1  decomp      0x20b3598
 0x20b3fd8     1  decomp      0x20b357c
 0x20b4068     1  decomp      0x20b40c0
 0x20b4100     1  decomp      0x20b35d0
 0x20b413c     1  decomp      0x20b35b4
 0x20b4178     1  decomp      0x20b4230
 0x20b431c     1  decomp      0x20b4508
 0x20b4568     2  decomp      0x20b4604, 0x20b46f4
 0x20b4624     1  decomp      0x20b46d4
 0x20b4718     1  decomp      0x20b385c
 0x20b4768    33  decomp      0x20b369c, 0x20b36b4, 0x20b38b4, 0x20b38d8, 0x20b3938, 0x20b3bc0
 0x20b4788    52  decomp      0x20b3474, 0x20b3494, 0x20b3534, 0x20b3548, 0x20b3618, 0x20b37c4
 0x20b4810     1  decomp      0x20b341c
 0x20b484c    10  decomp      0x20b4c50, 0x20b4c5c, 0x20b4c68, 0x20b4c84, 0x20b4ca4, 0x20b4cc4
 0x20b4864     1  decomp      0x20b4c1c
 0x20b4954     1  decomp      0x20b4c18
 0x20b4ab0     2  decomp      0x20b4d80, 0x20b5784
 0x20b4b38     1  decomp      0x20b526c
 0x20b4b74     1  decomp      0x20b522c
 0x20b4b8c     1  decomp      0x20b5220
 0x20b4d78     1  decomp      0x20b5214
 0x20b4dac     2  decomp      0x20b51fc, 0x20b5208
 0x20b4f98     1  decomp      0x20b51d4
 0x20b4fbc     1  decomp      0x20b51c8
 0x20b507c     1  decomp      0x209fc98
 0x20b508c     1  decomp      0x209fbc0
 0x20b50d4     1  decomp      0x209fb70
 0x20b5530     2  decomp      0x209ff68, 0x20b5194
 0x20b5590     1  decomp      0x20b555c
 0x20b5618     1  decomp      0x209fe74
 0x20b5730     1  decomp      0x209ff64
 0x20b5824     1  decomp      0x20b5930
 0x20b5890    15  decomp      0x209b6a4, 0x209b9f4, 0x209fa88, 0x20a0604, 0x20a18cc, 0x20a1e14
 0x20b58cc    17  decomp      0x209b680, 0x209b9d8, 0x209fad4, 0x20a0a14, 0x20a1d80, 0x20a1d9c
 0x20b5a94     1  decomp      0x209f4fc
 0x20b5b20     1  decomp      0x209f8c8
 0x20b5cd0    17  decomp      0x209ae2c, 0x209b07c, 0x209d384, 0x209eae0, 0x20b0918, 0x20b09ec
 0x20b5d08    24  decomp      0x209ad1c, 0x209af84, 0x209b2c8, 0x209b308, 0x209b7ac, 0x209b89c
 0x20b5d7c    47  decomp      0x209af6c, 0x209b10c, 0x209b150, 0x209b7d8, 0x209b7f4, 0x209b810
 0x20b5e88     6  decomp      0x209c62c, 0x209e048, 0x20abed4, 0x20b0dc4, 0x20b1368, 0x20b6980
 0x20b5f10     8  decomp      0x209c918, 0x209d8f4, 0x209da88, 0x209e290, 0x209f010, 0x209f170
 0x20b5fc8     1  decomp      0x20b1e30
 0x20b5fd0    13  decomp      0x209acf8, 0x209af24, 0x209bf98, 0x209c4fc, 0x209ddc0, 0x209df1c
 0x20b5fdc    17  decomp      0x209add4, 0x209adf0, 0x209b730, 0x209bcf4, 0x209bd24, 0x209d728
 0x20b6068     4  decomp      0x209da24, 0x209f118, 0x20b25c8, 0x20b631c
 0x20b61dc     1  decomp      0x209f4ec
 0x20b622c     1  decomp      0x209f7a8
 0x20b6300    14  decomp      0x209b2ac, 0x209b2e8, 0x209b790, 0x209b880, 0x209d8cc, 0x209da64
 0x20b6348    14  decomp      0x209abb4, 0x209bc10, 0x209d7d4, 0x209d844, 0x209eef0, 0x209ef60
 0x20b6380    16  decomp      0x209aaa4, 0x209ad08, 0x209af34, 0x209bb10, 0x209c50c, 0x209df2c
 0x20b6414     2  decomp      0x20a01b8, 0x20a01c0
 0x20b643c     2  decomp      0x20a0378, 0x20a038c
 0x20b646c     8  decomp      0x209fac0, 0x20b58ec, 0x20b6094, 0x20b6ebc, 0x20b7ed0, 0x20b8088
 0x20b64c4     6  decomp      0x209fa9c, 0x20b58b4, 0x20b6054, 0x20b6e8c, 0x20b804c, 0x20b85e8
 0x20b6524     3  decomp      0x20b6208, 0x20b6fac, 0x20b87c4
 0x20b6548     7  decomp      0x209fb48, 0x20b5c80, 0x20b626c, 0x20b6ff0, 0x20b7fc4, 0x20b8218
 0x20b6588     2  decomp      0x20b6558, 0x20b8878
 0x20b6600    24  decomp      0x20a06f0, 0x20a0d0c, 0x20a1074, 0x20a136c, 0x20a1a30, 0x20a231c
 0x20b679c   117  decomp      0x20a0208, 0x20a021c, 0x20a02d8, 0x20a02ec, 0x20a06b4, 0x20a06c8
 0x20b687c   142  decomp      0x20a0178, 0x20a018c, 0x20a0240, 0x20a0254, 0x20a05d0, 0x20a05e4
 0x20b68a0     1  decomp      0x209f4f8
 0x20b68b4     1  decomp      0x209f8d0
 0x20b6904    10  decomp      0x209b434, 0x209b544, 0x209b5cc, 0x20a16a0, 0x20a3638, 0x20a4ce4
 0x20b6934     3  decomp      0x209c83c, 0x209e1c4, 0x20b2640
 0x20b69cc     5  decomp      0x20a4c78, 0x20a5fb8, 0x20a6bfc, 0x20a92a8, 0x20b6e10
 0x20b69e4    12  decomp      0x209b42c, 0x209b500, 0x209b5c4, 0x209d9f0, 0x209f0ec, 0x20a1570
 0x20b6a1c     6  decomp      0x20a4bac, 0x20a4c38, 0x20a7b3c, 0x20a8c68, 0x20a8d34, 0x20a8dc4
 0x20b6ae4     1  decomp      0x20b6ac0
 0x20b6b28     1  decomp      0x209b53c
 0x20b6b50    26  decomp      0x209b36c, 0x20a0c08, 0x20a12c0, 0x20a2058, 0x20a2530, 0x20a2804
 0x20b6b7c     1  decomp      0x20a4da0
 0x20b6ce4    10  decomp      0x209b3d8, 0x209b4b4, 0x209b578, 0x20a14f0, 0x20a35b0, 0x20a5b58
 0x20b6e6c     3  decomp      0x209bcdc, 0x209db34, 0x20b1c04
 0x20b6e98     3  decomp      0x209d98c, 0x209f09c, 0x20b25ac
 0x20b6f74     1  decomp      0x209f4f4
 0x20b6fc4     1  decomp      0x209f79c
 0x20b7068    22  decomp      0x209aee0, 0x209cc30, 0x209cc94, 0x209cd78, 0x209ceb8, 0x209cf58
 0x20b709c     1  decomp      0x20b2024
 0x20b70b4     2  decomp      0x20af500, 0x20b7978
 0x20b70c0     3  decomp      0x20b2654, 0x20b2678, 0x20b268c
 0x20b722c     2  decomp      0x20b2034, 0x20b269c
 0x20b738c    60  decomp      0x20a0610, 0x20a061c, 0x20a0c28, 0x20a0c34, 0x20a12d0, 0x20a12dc
 0x20b73e8    56  decomp      0x20a0464, 0x20a0470, 0x20a0990, 0x20a099c, 0x20a0eb8, 0x20a0ec4
 0x20b7484    37  decomp      0x209ab78, 0x209adf8, 0x209b908, 0x209bbc4, 0x209bd80, 0x209dbb4
 0x20b74d4    23  decomp      0x209ab9c, 0x209b264, 0x209b928, 0x209d78c, 0x209eea0, 0x209f2dc
 0x20b74f8    19  decomp      0x209ba40, 0x209bbf4, 0x209f8dc, 0x209fb30, 0x209fedc, 0x20afcc8
 0x20b7544     1  decomp      0x209f504
 0x20b7570     1  decomp      0x209f8bc
 0x20b75b0     1  decomp      0x209f9ec
 0x20b7640     3  decomp      0x20af06c, 0x20af198, 0x20af2fc
 0x20b7688     5  decomp      0x20a87a0, 0x20a882c, 0x20a8874, 0x20a88f4, 0x20a893c
 0x20b76d0    12  decomp      0x209ce8c, 0x209cec0, 0x209cf60, 0x209d004, 0x209d074, 0x209d0d0
 0x20b773c     2  decomp      0x20aefec, 0x20af018
 0x20b77a8    20  decomp      0x209aee8, 0x209d164, 0x209d1a8, 0x209d228, 0x209d2d8, 0x209e8cc
 0x20b7814    10  decomp      0x209cc08, 0x209cc38, 0x209cc9c, 0x209cd80, 0x209e50c, 0x209e53c
 0x20b7880    10  decomp      0x209cb54, 0x209e484, 0x20a554c, 0x20a558c, 0x20a55d0, 0x20a5614
 0x20b78a4    34  decomp      0x209c984, 0x209c99c, 0x209c9b4, 0x209c9cc, 0x209cafc, 0x209e300
 0x20b78c8    38  decomp      0x209c9e4, 0x209cb70, 0x209cb84, 0x209e360, 0x20a07e4, 0x20a0804
 0x20b78ec     1  decomp      0x20b7ba8
 0x20b7a94     1  decomp      0x20b7ba4
 0x20b7b9c     3  decomp      0x209f9d8, 0x20a3c08, 0x20b7c54
 0x20b7bb4     1  decomp      0x209f4e0
 0x20b7be8     1  decomp      0x209f8cc
 0x20b7c94     1  decomp      0x209f4e4
 0x20b7cdc     1  decomp      0x209f8c0
 0x20b7d5c     3  decomp      0x20b62d0, 0x20b8268, 0x20b88c8
 0x20b7d6c     3  decomp      0x20b62e4, 0x20b827c, 0x20b88e0
 0x20b7d7c     5  decomp      0x20b6104, 0x20b6190, 0x20b8104, 0x20b818c, 0x20b8694
 0x20b7db8     3  decomp      0x20b602c, 0x20b8024, 0x20b85d4
 0x20b7df8     2  decomp      0x20b61f8, 0x20b87b8
 0x20b7e1c     3  decomp      0x20b627c, 0x20b8228, 0x20b8888
 0x20b7e50     2  decomp      0x20b6294, 0x20b62ac
 0x20b7e68    13  decomp      0x209ab70, 0x209bbbc, 0x209bd48, 0x209bd6c, 0x209db7c, 0x209dba0
 0x20b7eb4     1  decomp      0x20b635c
 0x20b7ef8     1  decomp      0x209f4f0
 0x20b7f78     1  decomp      0x209f7a0
 0x20b8014     1  decomp      0x20b6e78
 0x20b805c     1  decomp      0x20b6edc
 0x20b81d8     1  decomp      0x209f7a4
 0x20b8298     5  decomp      0x20a4afc, 0x20a5cdc, 0x20a66ec, 0x20a8ca4, 0x20b0474
 0x20b82c4     1  decomp      0x209f4dc
 0x20b82d4     1  decomp      0x209f9f0
 0x20b8310     2  decomp      0x20b83b4, 0x20b8584
 0x20b839c     1  decomp      0x209f508
 0x20b84d8     1  decomp      0x209f8b0
 0x20b8594     2  decomp      0x20a01a4, 0x20a01b0
 0x20b85ac     1  decomp      0x20b8774
 0x20b85f8    13  decomp      0x209ab60, 0x209bbac, 0x20a3da8, 0x20a3ed0, 0x20a3f3c, 0x20a4d4c
 0x20b8604    27  decomp      0x209ad70, 0x209ad9c, 0x209adb8, 0x209b974, 0x209bcb8, 0x209db10
 0x20b8624    39  decomp      0x209ae58, 0x209b044, 0x209b0b4, 0x209bdf0, 0x209be6c, 0x209bee8
 0x20b862c     1  decomp      0x20b86c8
 0x20b86b8    46  decomp      0x209ac50, 0x209af98, 0x209b324, 0x209ba08, 0x209bc80, 0x209dab4
 0x20b86d4     3  decomp      0x209f9e8, 0x20a3c10, 0x20b7c70
 0x20b879c     1  decomp      0x209f500
 0x20b87e8     1  decomp      0x209f8c4
 0x20b8914     1  decomp      0x207fa18
 0x20b8a50     1  decomp      0x20b898c
 0x20b8b0c     1  decomp      0x207f984
 0x20b8c04     2  decomp      0x20b8a28, 0x20b8bd0
 0x20b8c54     1  decomp      0x20b8b68
 0x20b8cd8     2  decomp      0x20b8f1c, 0x20b9130
 0x20b8d44     1  decomp      0x20b8f40
 0x20b8dd4     1  decomp      0x20b9524
 0x20b8e48     1  decomp      0x20b95a8
 0x20b8eb0     3  decomp      0x20b9630, 0x20b96cc, 0x20b9768
 0x20b8f9c     1  decomp      0x20b97a0
 0x20b8ff8     2  decomp      0x20b8dc0, 0x20b96f0
 0x20b9054     1  decomp      0x20b9040
 0x20b9164     2  decomp      0x20b9150, 0x20b925c
 0x20b921c     1  decomp      0x20b9788
 0x20b9270    11  decomp      0x20b8e10, 0x20b8e8c, 0x20b8efc, 0x20b8f28, 0x20b90a0, 0x20b90b0
 0x20b92e0     2  decomp      0x20b8da8, 0x20b97fc
 0x20b92e8     1  decomp      0x20b986c
 0x20b9358     1  decomp      0x20b9990
 0x20b942c     2  decomp      0x20b8fe8, 0x20b920c
 0x20b9458     1  decomp      0x20b91ac
 0x20b94b4     3  decomp      0x20b8fd8, 0x20b9034, 0x20b9324
 0x20b98a0     1  decomp      0x20b99fc
 0x20b9a54     1  decomp      0x20b9a48
 0x20b9a94     1  decomp      0x2093020
 0x20b9bd0     1  decomp      0x20b9af4
 0x20b9cbc     1  decomp      0x20b9c88
 0x20b9ce4     1  decomp      0x20b9ccc
 0x20b9d9c     1  decomp      0x207e5d0
 0x20b9dac     1  decomp      0x20b8c8c
 0x20b9e04     2  decomp      0x20ba378, 0x20ba3c4
 0x20b9e18     2  decomp      0x20ba2ec, 0x20ba334
 0x20b9e48     1  decomp      0x20b8c30
 0x20b9eb4     1  decomp      0x20b8978
 0x20ba010     2  decomp      0x20b89a0, 0x20b8a10
 0x20ba02c     1  decomp      0x20b8b84
 0x20ba048    13  decomp      0x20b9df8, 0x20b9e3c, 0x20b9e8c, 0x20b9ea8, 0x20b9ee0, 0x20b9efc
 0x20ba1a0     1  decomp      0x20b8948
 0x20ba1d0     2  decomp      0x20ba188, 0x20ba1b8
 0x20ba4c0     1  decomp      0x20b8b30
 0x20ba4d0     2  decomp      0x20b89e8, 0x20b8c34
 0x20dac98     1  decomp      0x20dafb0
 0x20dad64     3  decomp      0x20dace4, 0x20dacf4, 0x20dad08
 0x20dad78     3  decomp      0x20daecc, 0x20daf48, 0x20daf58
 0x20daea8     1  decomp      0x20dafac
 0x20f2cd8     2  other       0x2019180, 0x2019368
 0x20f2cf8     1  other       0x2018ef4
 0x20f9cc8     1  other       0x201d640
 0x20f9fa4     1  other       0x201d68c
 0x20fa57c     1  other       0x201d66c
 0x2103ac8     1  other       0x202bcd0
 0x2103ae4     1  other       0x20b6a84
 0x2103b10     2  other       0x2015d58, 0x2015dd0
 0x2103b40     1  other       0x20b6a68
 0x2103b98     1  other       0x20b7040
 0x2103bac     2  other       0x2029228, 0x2029cbc
 0x2103bbc     1  other       0x202bba4
 0x2103bfc     1  other       0x202bbd8
 0x2103cac     1  other       0x20b69c0
 0x2103ebc     1  other       0x20896f4
 0x2103fdc     1  other       0x20b6ef4
 0x210409c     1  other       0x20b6e04
 0x2104154     1  other       0x20b6f28
 0x21041e4     1  other       0x20b6d98
 0x2104228     1  other       0x20b6b18
 0x2104ed4     1  other       0x20830e0
 0x2104f34     8  other       0x2083024, 0x2083038, 0x208304c, 0x2083060, 0x2083074, 0x2083084
 0x2104f68     8  other       0x2082f34, 0x2082f40, 0x2082f4c, 0x2082f58, 0x2082f64, 0x2082f70
 0x2104f94     2  other       0x207fbdc, 0x207fc4c
 0x2104fc4     1  other       0x20b6a10
 0x210501c    10  other       0x207e8d4, 0x20854b4, 0x2085c1c, 0x20864bc, 0x2086738, 0x20871c0
 0x2105074     1  other       0x20b6b44
 0x2105248     2  other       0x2089798, 0x208a10c
 0x210527c     1  other       0x208a730
 0x2105294     1  other       0x208a750
 0x21052ac     1  other       0x208a740
 0x21052c4     1  other       0x208a6d0
 0x2105490     7  other       0x2088308, 0x2088314, 0x2088320, 0x208832c, 0x2088338, 0x208ab00
 0x2106b2c     1  other       0x208be1c
 0x2106b40     2  other       0x208bc78, 0x208bcb0
 0x2106da4     1  other       0x208be4c
 0x2106e0c     1  other       0x208be80
 0x210970c     1  other       0x2087938
 0x21097a0     1  other       0x2081d0c
 0x21099d4     2  other       0x2081988, 0x20825d8
 0x2109a48     3  other       0x20825bc, 0x2086650, 0x2086860
 0x2109ab8     4  other       0x20812c8, 0x208159c, 0x2081a2c, 0x2086120
 0x2109b38     4  other       0x20815e4, 0x2081908, 0x2081e94, 0x2086138
 0x2109c7c     1  other       0x20818d0
 0x2109cb8     1  other       0x20811a8
 0x2109d98     2  other       0x20810f0, 0x2081168
 0x2109e04     1  other       0x2081618
 0x2109f84     1  other       0x20800fc
 0x2109ff0     5  other       0x208013c, 0x208022c, 0x20807f0, 0x2081f10, 0x2081f60
 0x210a0d8     1  other       0x2081ac4
 0x210a1a8     2  other       0x2080150, 0x20801e0
 0x210a1e0     1  other       0x20806d0
 0x210a304     8  other       0x207fa78, 0x207faa4, 0x207fad0, 0x207fafc, 0x207fcc0, 0x207fcdc
 0x210a36c     3  other       0x207fd24, 0x2080a10, 0x2081ba4
 0x210a3b8     1  other       0x207fd34
 0x210a3e8     1  other       0x207fa4c
 0x211599c     1  other       0x2087d8c
 0x21159c0     1  other       0x2087d74
 0x21159c8     1  other       0x2087d38
 0x21159e8     6  other       0x20835a4, 0x20836ec, 0x20862e4, 0x2087e18, 0x2087e8c, 0x2087f08
 0x2115a0c     7  other       0x2083578, 0x20836d0, 0x20862d0, 0x2087d48, 0x2087e00, 0x2087e80
 0x2115a50    12  other       0x2083170, 0x20832f4, 0x2083748, 0x208414c, 0x2084168, 0x2084184
 0x2115ae4     1  other       0x208a978
 0x2115b4c     3  other       0x2083258, 0x20833b8, 0x20833f0
 0x2115cd0     1  other       0x2087d58
 0x2115cd8     2  other       0x2083270, 0x2083440
 0x2115ce8    19  other       0x2083124, 0x2083140, 0x2083190, 0x20831b4, 0x20831d4, 0x2083228
 0x2115cf8    12  other       0x2083164, 0x208324c, 0x20832d0, 0x20834d8, 0x2083554, 0x20836c8
 0x2115d08     2  other       0x20859f4, 0x2088198
 0x2115d3c     1  other       0x2089f9c
 0x2115d54     4  other       0x2083334, 0x20833cc, 0x20834f4, 0x2083710
 0x2115d80     1  other       0x2087c68
 0x2115dc8     1  other       0x2087a34
 0x2115e20     1  other       0x20881d4
 0x2115f84     3  other       0x207fc80, 0x2085954, 0x2088248
 0x2115fa8     2  other       0x208a2ec, 0x208a570
 0x2119b7c     1  other       0x20820dc
 0x2119cd8     1  other       0x2080e50
 0x2119d3c     1  other       0x2080e04
 0x2119f40     1  other       0x2082510
 0x2119fdc     1  other       0x20824ec
 0x211a034     2  other       0x20820d0, 0x208246c
 0x211a054     2  other       0x207fc98, 0x2082418
 0x211a0e0     1  other       0x20824b0
 0x211a6f0     1  other       0x20824f8
 0x211bc5c     5  other       0x207e688, 0x207f040, 0x207f16c, 0x207f184, 0x207f1c4
 0x211bc90     2  other       0x20893a8, 0x208961c
 0x211bccc     1  other       0x207f2a0
 0x211bcd4     5  other       0x207e5cc, 0x20870b4, 0x2087c98, 0x2087f94, 0x208a658
 0x211bcdc     1  other       0x208ad4c
 0x211bcec     2  other       0x2087e6c, 0x208a66c
 0x211bcf4     8  other       0x207f548, 0x2084d44, 0x20851ec, 0x208530c, 0x2085ad0, 0x2086fb8
 0x211bd20     2  other       0x207f4a4, 0x2084d9c
 0x211bd30     1  other       0x208b150
 0x211bdc4     2  other       0x2082ab4, 0x20892ac
 0x211bf48     3  other       0x2089434, 0x208945c, 0x208953c
 0x211bf54     1  other       0x2089564
 0x211bf60     1  other       0x207f28c
 0x211bf6c     2  other       0x20897bc, 0x2089fcc
 0x211bf9c     1  other       0x207fd6c
 0x211bfb4     1  other       0x207f260
 0x211e748     5  other       0x207f240, 0x2082a78, 0x2087a14, 0x2087c54, 0x2089270
 0x211e810     1  other       0x2089720
 0x211ed00     1  other       0x2089fac
 0x211ef4c     5  other       0x20852d4, 0x2085b6c, 0x2085c74, 0x2087720, 0x2088d18
 0x211ef84     1  other       0x2087cb0
 0x211f604     5  other       0x207e968, 0x207f51c, 0x207fc94, 0x2085964, 0x2088258
 0x211f7d4     1  other       0x20b9a3c
 0x211f7e0     1  other       0x20b9a30
 0x211f7ec     1  other       0x20b9a20
 0x2122e60     2  other       0x203480c, 0x203487c
 0x2123704     2  other       0x2034804, 0x2034874
 0x21238d4     1  other       0x203c894
 0x2123ae0     1  other       0x2034830
 0x2136428     1  other       0x20daf0c
 0x2136434     1  other       0x20daf08
 0x21364f0     1  other       0x20daf1c
 0x2136514     1  other       0x20daf18
 0x2137844     3  other       0x20daa38, 0x20daaac, 0x20daf00
 0x2137858     3  other       0x20daa7c, 0x20daad0, 0x20daf14
 0x259681c     1  other       0x20c75f0
 0x2631d2c     1  other       0x20da518
 0x2a79f08     1  other       0x20c6754
 0x2ac7614     1  other       0x20c5744
 0x2eda5d8     1  other       0x20d7ab0
 0x311d35c     1  other       0x20d4b38
 0x3254e84     1  other       0x2096f88
 0x36d8910     1  other       0x209a9a4
 0x3e2e770     1  other       0x20c5390

BLX 数: 730
   0x200450c  blx r1
   0x200484c  blx ip
   0x2004bb0  blx r2
   0x2004c20  blx r3
   0x20050fc  blx r7
   0x2005140  blx r7
   0x200572c  blx r7
   0x20057b0  blx r7
   0x20057ec  blx r7
   0x200582c  blx r7
   0x2005874  blx r7
   0x2007050  blx r8
   0x2007068  blx r8
   0x200732c  blx sb
   0x200736c  blx sb
   0x2007388  blx sb
   0x20073a4  blx sb
   0x200740c  blx sb
   0x2007924  blx sb
   0x2007998  blx sb
   0x20079dc  blx sb
   0x2007a24  blx sb
   0x2007a40  blx sb
   0x2007a5c  blx sb
   0x2007a9c  blx sb
   0x2007b28  blx sb
   0x2007b58  blx sb
   0x2007be8  blx sb
   0x2007c18  blx sb
   0x2007c3c  blx sb
   0x2007ccc  blx sb
   0x2008324  blx r4
   0x2008900  blx sb
   0x2008b00  blx sb
   0x2008b90  blx sb
   0x2008bb4  blx sb
   0x2008bd4  blx sb
   0x2008c3c  blx sb
   0x2008d50  blx sb
